,0,1,2
0,0.0,0.0,0.0
1,7268446.777270207,945398.2856239432,0.010475
2,7027359.252817822,933700.1634803872,0.0104813
3,6405246.003408414,907223.2676666604,0.0111813
4,6149924.589461418,893670.1813750095,0.0112438
5,6213339.173615895,896680.7476916527,0.0112938
6,6180420.034878918,898182.6670319833,0.0112938
7,5977522.4650433455,888870.8789629391,0.0112813
8,5931666.6795688,871835.116935856,0.0112562999999999
9,6006332.673937728,877839.9200089802,0.0112625
10,7072157.273537169,909586.6794538267,0.0112
11,6675569.546568022,857563.1997717195,0.0112
12,8397038.595551727,947109.9829498619,0.0112125
13,7784442.677094715,926075.2117469134,0.011225
14,7406604.842459546,905160.2073098473,0.0113625
15,7452301.514133106,920819.1968280922,0.0114063
16,6816373.221076021,899231.9894091391,0.0114375
17,7412349.934744268,919626.0191996775,0.011525
18,7197119.228645742,912031.548549482,0.0116
19,6860750.382421594,901009.1487582941,0.011675
20,6458082.707337962,885392.1397953401,0.01175
21,7260604.952431514,927459.9177120026,0.0118
22,7087298.36478683,918027.1813527308,0.0118999999999999
23,6727819.7123593185,898111.4130416086,0.0120313
24,6323714.330596976,878144.1961933048,0.012075
25,6316053.355528476,875706.9432304519,0.0121938
26,6525173.620075219,885401.2696105678,0.0122875
27,6691013.77919623,893113.8417256628,0.0124313
28,6164302.044392001,876844.761747975,0.0125499999999999
29,6064214.535259405,870131.126815734,0.0126249999999999
30,5686899.0035673,844206.4644884288,0.0127313
31,6608270.468079111,885449.895122427,0.0127688
32,6243472.146496234,874597.9956332414,0.0128125
33,5951976.062372616,863318.2686386232,0.0128688
34,6457213.92391534,879929.345145545,0.0129125
35,7026957.04859215,906423.9077222976,0.0130313
36,5663754.738942801,859414.0163464119,0.013175
37,6143774.305779937,872552.1320357412,0.0132125
38,7284245.055011695,919306.6046844687,0.0133875
39,7212303.818587508,915071.598823379,0.0137063
40,6668547.339443963,897449.4248913648,0.0137749999999999
41,6202689.718998147,876082.4256504816,0.0138063
42,6176903.572617602,871963.134330146,0.0137688
43,6874764.053846065,899554.0195242278,0.0137313
44,6224015.909553524,869092.2431984753,0.0137437999999999
45,6578412.192934612,884858.5923049771,0.0137749999999999
46,7116711.960199745,908759.2947740541,0.0137813
47,6142066.428818254,860039.0243847365,0.0138438
48,6957271.349325743,881447.6461639598,0.0138625
49,6509159.572703995,860778.6429445728,0.0138375
50,6485223.8310281085,855764.8105368009,0.0138313
51,6327374.574706037,844926.4994661689,0.0138438
52,5852051.971189034,825724.0719829604,0.0138125
53,5465811.980244844,815422.6397952129,0.0137938
54,5308700.5604646625,809762.8042458189,0.0138
55,5591767.617743656,811477.7982607577,0.0138188
56,6074794.108409433,827333.1822281213,0.0138188
57,6139782.476105396,825614.5710782363,0.0138313
58,5579942.468954142,789911.866126463,0.0138313
59,5457949.5312659275,781445.6810056888,0.0138313
60,5690080.753238625,790201.177549162,0.0139
61,5857794.616529302,798134.7761569042,0.0140063
62,5505964.260442608,783551.9362418877,0.0140688
63,5492766.11695388,780505.3689731052,0.0141313
64,6181597.81887351,800983.2908833858,0.0141812999999999
65,7226499.6043146,830307.6845326803,0.0142188
66,6918085.947008283,813072.9288673021,0.0142875
67,7000025.776812718,811092.290040329,0.0144999999999999
68,6624261.000889932,784591.1336043385,0.0145937999999999
69,6543228.162724771,775926.6828031511,0.0146563
70,6440717.535446587,779434.4829168356,0.0146813
71,6281666.607271801,776800.4388643291,0.0146938
72,6098582.3409527335,760058.9477296338,0.0147188
73,5852546.393158777,753918.009224696,0.014675
74,5859981.69586447,751109.2375966806,0.0147249999999999
75,5993346.0642752135,753129.3648056621,0.0147938
76,5706282.445307848,745391.2395127085,0.0149062999999999
77,5746046.207432035,744444.8382900083,0.0149813
78,5380394.748525194,726493.9949499408,0.0150625
79,5175580.332752666,723703.6184279948,0.0151438
80,6256549.849562987,775157.6398624041,0.0151688
81,6066557.178627441,770202.3710402339,0.0152625
82,6115375.195516852,774009.8113394363,0.015325
83,6253960.500333076,772910.9353320695,0.0154563
84,6091710.50550208,758264.8118602019,0.0154375
85,6761844.896071626,766944.7242039888,0.0154938
86,5754990.278096182,729603.3235204533,0.0155125
87,5500197.819330559,713258.5642294703,0.015525
88,5501546.662635267,713527.3399343821,0.0155375
89,5998479.379929199,721509.5584763627,0.0154813
90,5711933.790816235,710609.4001938826,0.0155062999999999
91,5396688.046818152,694775.6532543481,0.0155563
92,5263981.948511513,688846.1760657202,0.0155813
93,5134129.046883322,675394.6576329459,0.0156
94,5042864.434797171,672432.1233082066,0.0155938
95,4916206.690682111,660769.5506119418,0.0155688
96,4663842.323551836,646817.1457893181,0.0155688
97,4624206.38306962,635312.2548307203,0.015575
98,4629220.2133455975,636156.0427904268,0.0155563
