,0,1,2
0,0.0,0.0,0.0
1,3665251.1956024403,4171907.7037851717,-259449.40777396248
2,3561611.441904773,4053060.1742571373,-356746.0679119131
3,3513685.6227923804,3998163.293928606,969645.380401063
4,3454066.469036779,3929890.183279546,113779.98875072609
5,3358452.5004775994,3820303.0211044033,-226596.84122819835
6,3532326.2771330634,4019833.788325678,2198922.3267917032
7,3486831.34988767,3968305.6414804566,708353.3498089088
8,3461139.647338233,3938930.3254846083,4862126.151335846
9,3375369.822830815,3841330.670967315,8254063.400304026
10,3260779.702728271,3711261.6049823016,-3331095.489295823
11,3285020.320267701,3738591.927580572,-575757.1167144519
12,3315710.0106280595,3773996.2459511543,222642.4661695307
13,3890290.017187204,4432710.345837334,-3979654.891159013
14,4325923.64639803,4931755.850763077,-450617.12259264354
15,4082203.8587158564,4652557.551050125,-866652.058173366
16,3842322.1268161563,4377719.330552607,-960195.8178268524
17,3676666.419284962,4187852.42907891,804684.3157172833
18,4906828.673503453,5596827.993570458,-360398.146478842
19,4687384.376608661,5345478.897643983,-1778195.6250121244
20,4806884.069343122,5482436.059954251,429999.8795399849
21,4636024.243996297,5286826.723576144,-31808.983152548768
22,4378966.900251427,4992353.770597479,72655.04475715313
23,4595555.298895415,5240200.87792133,831337.2559624432
24,5310273.12382231,6059190.729916057,1266504.854044586
25,5587824.164383056,6377155.046837439,85632.87797503438
26,6092841.043066984,6956250.050632009,-643248.6757317787
27,6504671.112321579,7428041.014907368,161580.94875402094
28,6863733.140450551,7840005.993107487,2403624.089701024
29,6496162.565801268,7419567.641322744,-456851.7618219784
30,6027174.574250101,6882394.015499822,-88786.80654185214
31,5736281.494204881,6549430.610399349,487230.07255782536
32,5346035.312325878,6102593.560495286,377177.47920414177
33,4990102.112731558,5694937.197856438,796275.0164304087
34,4838039.188049014,5520720.408347024,-1986376.706767222
35,4520553.220029248,5156733.332519595,-1084165.609056754
36,4645292.449098894,5299319.123375434,1026234.4865718356
37,4826941.9522217205,5507309.377766742,-1103223.2075986238
38,4562179.725641833,5203990.252592207,-1576033.3181572903
39,4568654.96502598,5211445.651552726,303352.1053497135
40,4512925.3433594685,5147976.600343897,-1032213.4890434291
41,4216505.92801709,4808307.804596554,194337.96625448813
42,4038145.501321222,4604233.271667436,1243394.5711741252
43,3811037.0666062627,4344368.11156412,1109778.0176013475
44,3615725.3965822854,4120989.402954878,695323.9982170345
45,3432282.1739505404,3910951.2559947427,1351152.6294676105
46,3302404.958948102,3762398.566238571,-617745.3257586865
47,3415980.1030125497,3892266.8448795355,-108534.49885418928
48,5143838.734708319,5871234.469323704,2208704.4591288567
49,4990452.094430829,5696107.386487534,31508.53798287388
50,4740502.705577636,5409735.696133957,-244885.7316477197
51,4439422.917775115,5064933.949546954,-1472801.075550849
52,4229009.426782855,4823843.955091965,-37089.26550841101
53,4582179.176318658,5228147.86533175,315171.3137458107
54,5020588.320556326,5730126.199379749,-1449614.3074270436
55,6727444.483303775,7684776.887580547,419339.14681147074
56,12112324.282073602,13853105.119271578,2544566.450469463
57,15350200.460865343,17563400.77651752,1048565.8080278604
58,15287995.508371422,17492444.1885502,935370.581701781
59,15920488.883928215,18217904.711602546,-12543.573152214994
60,14683893.506093657,16801599.84768099,195445.79613804244
61,13258140.450696493,15168154.410676723,-1111272.7002399636
62,14199018.783422567,16245326.553141307,360788.3900896707
63,12797287.595269805,14639579.974010352,391645.4089868384
64,12702840.93106274,14532015.742141508,-594601.2203677817
65,13368421.787102127,15294009.58508525,-529413.2851275265
66,12186754.179684117,13940218.032309068,1887237.3126228736
67,11857438.572831176,13563235.56181013,330374.6739050059
68,14137273.896878907,16176039.558069738,-1655729.6344379787
69,13792300.34920372,15780213.71637497,-101125.4228177454
70,12564316.715877285,14373242.45190787,780396.2022817127
71,11473707.128702912,13123888.485630237,-862198.0330152272
72,10447349.532581719,11948179.934102666,1350768.3924777089
73,10804065.771544818,12357554.835722063,-764663.7245213436
74,9821730.286246436,11232211.733105214,-2070985.4229738945
75,9682871.713357177,11072564.178552594,-800438.2393010458
76,9678189.524817703,11066916.435536068,-1062702.8134629424
77,9929341.888950985,11354175.614446636,-867062.6468881351
78,10408532.011932736,11902813.802466504,-185063.9954953449
79,11022987.909245603,12607456.307469472,-1321186.3319912727
80,10268806.629761228,11743449.251367977,-390677.14023485663
81,9475803.939087946,10835095.875252198,-548299.2729444236
82,10262264.559489634,11736715.793110885,304047.56888005376
83,9468626.198287243,10827756.755483065,972841.7063564524
84,8984741.971892562,10273847.38734432,-174763.11132043827
85,8379380.672736536,9580319.981441775,876293.8902023203
86,7788550.279743871,8903771.097946877,-245345.32260640943
87,7369632.47771075,8423694.473473081,1877857.530488185
88,7119533.458004562,8137316.596526964,-1755286.4725735688
89,7394135.848309609,8452234.74530389,-662094.5779800459
90,6893338.482171741,7878650.791904393,-1260691.023336871
91,6361300.65917941,7269025.928708073,433386.6605677559
92,5893621.809716858,6733298.636619383,343839.3237694117
93,5745682.564852136,6564111.108365159,578510.5506171801
94,5824093.617622193,6654481.01621488,507543.5960884437
95,6209346.079815089,7096500.8784344,1337446.236930217
96,5767564.148459201,6590662.116202583,-1428919.0615594063
97,5453654.244213894,6230773.346189004,2623403.6617687955
98,5115889.631264265,5844452.08915849,3775904.342004517
99,4840021.329769392,5529055.805818534,4162986.2267356273
100,4489821.225458615,5128596.564407426,3160745.668879165
101,4464476.01277917,5100037.8474388225,4719698.993069743
102,4637417.939920341,5299324.812215051,1389839.71506342
103,4421927.958714568,5052757.881564036,-1197706.0845954986
104,4354873.590004631,4975888.7384113055,-2825186.796738136
105,4387024.9246736495,5012474.584243625,-337572.28803768166
106,4095629.7158915107,4678724.422915204,213127.70895767712
107,3846032.7479712064,4393016.77981041,-62180.44351112161
108,4002766.7487984817,4572416.471905198,4394903.271506986
109,4104144.57538393,4689082.938990136,2782744.9027550253
110,3931712.5109963403,4492014.582839949,216306.1730046812
111,4601100.501858643,5259524.593625069,-1131651.23177788
112,4266357.608238821,4875955.238092168,-92046.72496452148
113,4118749.8749047015,4707143.598018192,209443.76681863813
114,3942385.1084509217,4505358.927241642,-468652.0371738656
115,3941445.273085437,4504220.307718734,-1835985.1900081015
116,3871428.7444719877,4423931.2485832535,-1960198.954831262
117,3690418.072484071,4216513.185313469,-3091827.231326795
118,3558019.413676864,4064404.1527936617,-1685518.6943762596
119,3414849.210091756,3900098.106312771,2797332.414016804
120,3329099.6940959115,3802423.6937110545,3953171.5473589343
121,3138309.489177168,3584512.7781916056,1681515.6681673646
122,5186172.643709757,5930300.5334081575,-3931777.122846247
123,5338578.517786067,6104121.66128277,-1091518.7766012638
124,5055699.431736195,5780099.10022055,1647317.5272709394
125,5119375.172162582,5853086.731078478,2192803.56784854
126,4860968.531188511,5557395.868041351,-739964.9382681472
127,5392896.563466553,6166487.800559837,-568261.2984845185
128,6725246.469488429,7692596.751843922,-1334496.4901545455
129,6970440.539293432,7973199.470345729,-2645970.156299104
130,7839363.480734862,8968710.117171055,1234924.1965271265
131,8617017.731458727,9860492.487240706,1574473.465096816
132,8021717.340662355,9178679.003076192,4749027.35171807
133,7480923.269139748,8559764.271303654,-255793.13897310648
134,6914822.304190057,7911273.1693027625,-5260123.514339559
135,7519749.160111326,8604091.095144065,981851.3035468
136,6988744.360692117,7995921.732518124,-439325.138051795
137,6738091.61143336,7709050.271027046,264182.5114990088
138,6404637.264693009,7327063.53735162,1112823.695854832
139,7253711.886834486,8299594.023664626,3032853.0596048958
140,6818544.087981847,7801769.873069278,-2040408.498957308
141,6777644.21070774,7754435.907076637,-3237435.241794718
142,7738843.374807368,8854710.530703336,-1195782.936736025
143,7874669.155198163,9009893.102945892,-1664881.1144729974
144,7699581.573829635,8809061.74729474,-504646.94776598143
145,7464344.725731364,8539886.745585155,-199889.17369081665
146,7421403.106950099,8490423.323805053,468595.0946427731
147,8132372.792214972,9304687.781836104,-1157790.201253795
148,7538863.235222248,8624588.588697592,1017266.1391374976
149,7178501.645993651,8212197.287081064,-457184.575383036
150,8402645.892333893,9614058.021179257,1573037.9505602345
151,9130142.645318776,10448007.816832706,-1459203.9773894085
152,11353835.160299173,12996357.488844179,-2650278.6095731785
153,10344405.409819998,11839629.259406492,1157989.7399460375
154,9964551.674593627,11404666.057925325,-22099.89415476859
155,9458616.079249067,10825383.222627232,-3297856.84650188
156,8980313.597520696,10276946.580238575,-684916.4818434542
157,9592144.314758902,10978495.150275623,3098896.597000824
158,8926977.699254198,10217036.651899803,3075076.8039233987
159,8969464.43583073,10265951.773028012,556101.9871669004
160,8867557.470551182,10149047.418417733,-2049513.4878584016
161,8747921.353949003,10011906.511783952,192703.33006066812
162,8135959.835408538,9310746.318438767,-303866.8514728868
163,8974349.6089228,10271143.749141585,844876.642145753
164,12370602.79440442,14161515.081550596,1401025.6140319044
165,11394783.167571448,13043917.517339813,-1383179.162793585
166,11857176.562011397,13573187.582554244,-331295.025697048
167,16353485.512422077,18725490.68590227,979600.941599802
168,14481410.741916515,16581030.25699376,181990.83074502647
169,13893843.375821022,15908249.002590789,995793.3833016452
170,13546248.748654353,15510594.681869527,2048116.855308096
171,12370241.637410033,14163470.210085994,3044349.8794520926
172,11819345.267618759,13533311.981450675,844758.9119943792
173,10848127.950519625,12420698.085946612,1507650.7347460932
174,10510932.12953957,12034382.48898987,-465172.135892908
175,9745728.505391369,11157978.05589907,-3614574.2772173737
176,9083534.631834896,10399121.073785918,-2130856.778982069
177,8436620.067535631,9658007.695877919,-3475471.714268721
178,8617953.219134603,9865703.391414464,-658849.235283437
179,9684264.26286328,11087788.687585423,-1207783.902938367
180,8856953.004363582,10139942.628942864,-1411287.2456475594
