,0,1,2
0,0.0,0.0,0.0
1,2988428.1699242243,3895019.416592986,0.0104813
2,2930283.374265143,3838752.527797258,0.0111813
3,2909206.0156348594,3802122.887313016,0.0112438
4,2878603.393940565,3764564.6614584685,0.0112938
5,2836790.646765936,3714720.4048839505,0.0112938
6,2889558.92005145,3781688.891271747,0.0112813
7,2857421.50035114,3757541.4147355002,0.0112562999999999
8,2828716.416581006,3733815.5134071195,0.0112625
9,2773787.6362987612,3686103.035550707,0.0112
10,2755344.728289921,3636553.31483314,0.0112
11,2792530.144693646,3641911.6917133764,0.0112125
12,2829694.4695594567,3662536.347455607,0.011225
13,2958193.884293869,3897569.1133920792,0.0113625
14,3266073.4724495653,4185156.349541074,0.0114063
15,3183341.8764055483,4079613.6492518815,0.0114375
16,3090964.1036000233,3965946.010173918,0.011525
17,3018060.8943668213,3888241.207590268,0.0116
18,3417747.3799046976,4380483.810342372,0.011675
19,3363744.7851980766,4310795.505301912,0.01175
20,3526850.0482528354,4348382.132353183,0.0118
21,3483389.3710179897,4270096.289977698,0.0118999999999999
22,3186088.631452284,4178454.8182874992,0.0120313
23,3308553.237979697,4313894.830146194,0.012075
24,3650875.6785057653,4678061.700664207,0.0121938
25,3839383.854183373,4856656.435607746,0.0122875
26,3986061.9063728764,5068422.403302512,0.0124313
27,4151167.2701648786,5225773.222524332,0.0125499999999999
28,4247368.366224163,5390487.722522325,0.0126249999999999
29,4175504.5098952013,5306515.282644061,0.0127313
30,4064040.839184651,5154774.72524363,0.0127688
31,3987429.141976765,5070916.302710405,0.0128125
32,3878690.793881873,5012277.959867338,0.0128688
33,3767474.6682672664,4867183.593371866,0.0129125
34,3652632.2036963697,4722912.090687037,0.0130313
35,3548587.493359735,4592952.281674687,0.013175
36,3516474.751560541,4623452.987975676,0.0132125
37,3570502.083583676,4684471.549596533,0.0133875
38,3477238.736983084,4565691.865073737,0.0137063
39,3423918.9507747563,4548131.954955183,0.0137749999999999
40,3431490.9561458835,4532824.164635923,0.0138063
41,3334332.724906682,4402591.455736619,0.0137688
42,3262313.1295896703,4308810.758706358,0.0137313
43,3169679.7931120466,4197245.087066251,0.0137437999999999
44,3091711.085180858,4094444.636809627,0.0137749999999999
45,3007163.7385225394,3991661.2048672396,0.0137813
46,2940080.0322991526,3904153.3762488095,0.0138438
47,2977931.2829591455,3943675.386420973,0.0138625
48,3498886.3273574025,4578706.079069605,0.0138375
49,3455507.9681386375,4529709.991302643,0.0138313
50,3384706.384480287,4424312.12102589,0.0138438
51,3284430.4758592215,4308712.871936913,0.0138125
52,3218979.2975629796,4207153.44854063,0.0137938
53,3324705.7120515862,4351520.007809646,0.0138
54,3443703.674431576,4524382.353330838,0.0138188
55,3916498.2535624797,5143329.075704046,0.0138188
56,4828633.105862112,6476552.793229796,0.0138313
57,5354235.9976297915,7175546.8881244995,0.0138313
58,5606794.905838841,7351589.281607603,0.0138313
59,5668800.874677998,7504620.078899707,0.0139
60,5652432.744127533,7413514.532040583,0.0140063
61,5486324.620146581,7222008.939279118,0.0140688
62,5640239.772097958,7481133.609793909,0.0141313
63,5475475.256069534,7262896.7820922565,0.0141812999999999
64,5510337.127607211,7265409.373098209,0.0142188
65,5626143.074447628,7382590.495536597,0.0142875
66,5470066.76569945,7183667.290795891,0.0144999999999999
67,5441100.642702706,7208100.247375822,0.0145937999999999
68,6010487.383432509,7799870.2321707085,0.0146563
69,6021360.864284578,7773899.931508267,0.0146813
70,5868467.827376574,7582279.643755251,0.0146938
71,5726952.799987308,7395584.369897506,0.0147188
72,5571294.806791751,7201545.720871204,0.014675
73,5517467.706389627,7277840.671211735,0.0147249999999999
74,5367364.572695413,7074705.446965448,0.0147938
75,5341065.771359226,7023585.463098521,0.0149062999999999
76,5258817.273384348,6996918.334224587,0.0149813
77,5301250.1575609045,7003792.036151199,0.0150625
78,5433945.339364364,7146421.838485088,0.0151438
79,5565624.801387814,7281155.521964217,0.0151688
80,5451357.005600165,7113898.864897222,0.0152625
81,5301271.190778393,6925130.081990799,0.015325
82,5379060.691760596,7081887.908372514,0.0154563
83,5238076.0449848,6888021.370232939,0.0154375
