date,index,eur/jpy,nikkei225,eem,eur/usd,dbc,aex,nasdaq,euribor,nikkei_eur,nasdaq_eur,eem_eur,dbc_eur,loanrate,nikkei_ret,nasdaq_ret,aex_ret,eem_ret,dbc_ret,loanrate_change,loss
2013-03-13,715,124.82,12239.66016,42.98,1.302932,27.139999,352.019989,3245.120117,0.1203,1527754.3811712,4228.170844283044,56.000017359999994,35.361573177067996,0.021203,-0.006121056203900466,0.0008632215770862928,-0.00011364901937760408,-0.009494085549109688,-0.005145252071413697,0.0,0.24664169702015118
2013-03-14,716,124.43,12381.19043,43.16,1.29584,27.34,355.850006,3258.929932,0.1203,1540591.5252049002,4223.05176308288,55.9284544,35.4282656,0.021203,0.011496908152878405,0.004246534282088987,0.01082134968871884,0.004179249175569666,0.007342213735065162,0.0,-0.9519727429240056
2013-03-15,717,124.870003,12560.9502,42.77,1.301236,27.4,353.579987,3249.070068,0.1203,1568485.8891568505,4227.806939004048,55.653863720000004,35.6538664,0.021203,0.014414390899030849,-0.0030300773029861006,-0.006399579295226054,-0.009077218151116728,0.0021921820982209184,0.0,-0.10096056438263121
2013-03-18,720,122.311996,12220.62988,42.290001,1.289275,27.24,353.01001,3237.590088,0.1203,1494729.6330000404,4174.143960706199,54.52344103927499,35.119851,0.021203,-0.027467313621526657,-0.0035395694269588773,-0.00161331783933516,-0.01128624710816828,-0.0058565321127130865,0.0,1.0464097661981042
2013-03-19,721,123.415001,12468.23047,41.990002,1.294498,27.040001,352.049988,3229.100098,0.1203,1538766.6759232807,4180.0636186608035,54.355973608995996,35.003227214498,0.021203,0.020058349232412453,-0.0026257620618110877,-0.0027232365926819213,-0.007119132804159989,-0.007369193124300288,0.0,-0.11774449644620552
2013-03-21,723,124.163002,12635.69043,41.799999,1.294163,27.110001,352.410004,3222.600098,0.1203,1568885.256131471,4170.569810627973,54.096012105837,35.084760224163,0.021203,0.013341536933753062,-0.0020149734184045087,0.0010221049752461298,-0.004535226719223573,0.0025854122403199398,0.0,-0.3192903127816938
2013-03-22,724,122.459999,12338.53027,41.959999,1.290489,27.16,350.73999,3245.0,0.1203,1510976.4045256695,4187.636805,54.14891714951101,35.04968124,0.021203,-0.023798475122815077,0.006926832588494136,-0.00475010212432192,0.003820444088609598,0.0018426022931641306,0.0,0.318877997436574
2013-03-25,727,123.502998,12546.45996,41.919998,1.302406,27.18,348.720001,3235.300049,0.1203,1549525.4193469603,4213.674195617894,54.596856915188,35.39939508,0.021203,0.016711642420203177,-0.0029936756542063847,-0.005775868932230921,-0.0009537673930131163,0.0007361060325021818,0.0,-0.14015015125309235
2013-03-26,728,120.808998,12471.62012,42.52,1.285843,27.43,349.269989,3252.47998,0.1203,1506683.9301338398,4182.17861492314,54.67404436,35.27067349,0.021203,-0.00598287822251109,0.005296101618551319,0.001575919774510659,0.01421156117088529,0.009155896226514582,0.0,-0.3796392928859516
2013-03-27,729,121.690002,12493.79004,42.68,1.286008,27.57,346.160004,3256.52002,0.1203,1520369.33495518,4187.91079788016,54.88682144,35.45524056,0.021203,0.001776051399563272,0.001241370569614375,-0.008944123100298462,0.0037558729598052842,0.0050909200861934956,0.0,-0.005418862831195824
2013-03-28,730,120.489998,12335.95996,42.77,1.277792,27.309999,348.100006,3267.52002,0.1203,1486359.79090848,4175.21094139584,54.65116384,34.896498242208004,0.021203,-0.012713153032828828,0.0033721468158738332,0.005588704581839465,0.0021064958052647853,-0.009475326166716425,0.0,0.2487011466703503
2013-04-02,735,119.719002,12003.42969,42.330002,1.285017,27.18,352.5,3254.860107,0.1179,1437038.6230639694,4182.5505701168195,54.394772180034,34.92676206,0.021179,-0.027326154578194206,-0.003881996649115038,0.012560810198504413,-0.010340820458171418,-0.0047714901459916526,-2.3999999999999716e-05,0.6773483346546758
2013-04-03,736,119.669998,12362.2002,41.830002,1.282051,26.719999,349.600006,3218.600098,0.1179,1479384.4732095995,4126.409474240998,53.628195894102,34.256401437949,0.021179,0.029451029443617216,-0.011202784006494326,-0.00826096130847187,-0.011882268513965233,-0.017069097479702755,0.0,0.44468578238092116
2013-04-04,737,119.344002,12634.54004,41.709999,1.285017,26.690001,346.529999,3224.97998,0.1179,1507856.57180284,4144.154098959661,53.598057784983006,34.297105015017,0.021179,0.021790890640414062,0.0019802296262518837,-0.008820268860906033,-0.002872949032892702,-0.0011233103596466343,0.0,-0.39613864852733904
2013-04-05,738,124.658997,12833.63965,41.610001,1.292825,26.67,340.709991,3203.860107,0.1179,1599828.646628431,4142.030442832274,53.79444954282499,34.47964275,0.021179,0.015635484635094343,-0.006570376208648199,-0.016937742926708133,-0.0024003372062537665,-0.0007496626897252057,0.0,0.37821313384284716
2013-04-08,741,128.292999,13192.58984,41.68,1.299207,26.75,340.910004,3222.25,0.1179,1692516.9151505304,4186.36975575,54.15094776,34.75378725,0.021179,0.027585475032440243,0.0057235070348706785,0.0005868754062614556,0.001680850417577151,0.002995135148092576,0.0,-1.069781644116358
2013-04-09,742,129.345993,13192.34961,42.09,1.302932,26.92,341.350006,3237.860107,0.1179,1706377.5603086127,4218.711544933724,54.84040788,35.07492944,0.021179,-1.820963056964331e-05,0.00483277749870048,0.001289836879056594,0.009788785337367933,0.006335031434511862,0.0,-0.42679572510193076
2013-04-10,743,129.421997,13288.12988,42.490002,1.308027,26.860001,348.529999,3297.25,0.1179,1719776.3054649704,4312.89202575,55.578069846054,35.133606528027,0.021179,0.007234059921803038,0.018176136922404496,0.020815945398655167,0.009458618414138531,-0.002231276451354347,0.0,-1.5626386402471883
2013-04-11,744,130.089005,13549.16016,42.529999,1.305534,26.75,351.279999,3300.159912,0.1179,1762596.7638000406,4308.470970553008,55.524359714465994,34.9230345,0.021179,0.019453418097395314,0.0008821377563368316,0.007859316566519503,0.0009408845561096335,-0.004103754983157515,0.0,-0.6239784872136586
2013-04-12,745,130.643997,13485.13965,41.880001,1.311475,26.42,348.649994,3294.949951,0.1179,1761752.5439791812,4321.2444869877245,54.924574311475,34.6491695,0.021179,-0.004736252103883842,-0.001579947018928607,-0.007515086948946426,-0.015401275872645837,-0.012413174247836167,0.0,0.6987634988470213
2013-04-15,748,128.860001,13275.66016,40.860001,1.309929,25.629999,346.299988,3216.48999,0.1179,1710701.5814932603,4213.37351611071,53.52370024992899,33.573478960071,0.021179,-0.01565601703074293,-0.02410027867553488,-0.0067631197014437205,-0.024656796016792715,-0.0303577977349776,0.0,2.501127966321631
2013-04-16,749,126.351997,13221.44043,41.700001,1.305466,25.9,345.790009,3264.629883,0.1179,1670555.4015470387,4261.863314840478,54.437933505466,33.811569399999996,0.021179,-0.004092508574009557,0.014855697558399328,-0.0014737363479104815,0.020349538922281862,0.010479467346290239,0.0,-0.8666559312887514
2013-04-17,750,128.630005,13382.88965,41.040001,1.31787,25.52,340.839996,3204.669922,0.1179,1721441.1625939482,4223.338350106141,54.08538611787,33.6320424,0.021179,0.012137212360487482,-0.018537300730709916,-0.014418533184386462,-0.015953927556585423,-0.014780510228902699,0.0,1.3438383512578087
2013-04-18,751,127.765999,13220.07031,41.040001,1.303492,25.790001,340.720001,3166.360107,0.1179,1689075.4900073896,4127.325068593645,53.495312983492,33.617059983492005,0.021179,-0.012240846378581693,-0.012026399677051103,-0.0003521186741233251,0.0,0.010524400191382455,0.0,0.6522943627775472
