Date,EUR3MTD156N
04/04/2019,-0.34829
05/04/2019,-0.35886
08/04/2019,-0.36029
09/04/2019,-0.35786
10/04/2019,-0.35629
11/04/2019,-0.34857
12/04/2019,-0.36043
15/04/2019,-0.34771
16/04/2019,-0.34671
17/04/2019,-0.34814
18/04/2019,-0.35
19/04/2019,.
22/04/2019,.
23/04/2019,-0.35157
24/04/2019,-0.34757
25/04/2019,-0.348
26/04/2019,-0.36071
29/04/2019,-0.35671
30/04/2019,-0.34614
01/05/2019,-0.341
02/05/2019,-0.34757
03/05/2019,-0.34443
06/05/2019,.
07/05/2019,-0.353
08/05/2019,-0.35329
09/05/2019,-0.355
10/05/2019,-0.35857
13/05/2019,-0.364
14/05/2019,-0.35929
15/05/2019,-0.36414
16/05/2019,-0.36514
17/05/2019,-0.354
20/05/2019,-0.35443
21/05/2019,-0.35971
22/05/2019,-0.359
23/05/2019,-0.359
24/05/2019,-0.35929
27/05/2019,.
28/05/2019,-0.35057
29/05/2019,-0.35129
30/05/2019,-0.35229
31/05/2019,-0.34329
03/06/2019,-0.35229
04/06/2019,-0.35457
05/06/2019,-0.36614
06/06/2019,-0.37114
07/06/2019,-0.36686
10/06/2019,-0.36629
11/06/2019,-0.36414
12/06/2019,-0.366
13/06/2019,-0.35886
14/06/2019,-0.35886
17/06/2019,-0.36014
18/06/2019,-0.37314
19/06/2019,-0.37543
20/06/2019,-0.37614
21/06/2019,-0.37771
24/06/2019,-0.37871
25/06/2019,-0.37971
26/06/2019,-0.38571
27/06/2019,-0.38186
28/06/2019,-0.39143
01/07/2019,-0.39186
02/07/2019,-0.39229
03/07/2019,-0.392
04/07/2019,-0.39314
05/07/2019,-0.39529
08/07/2019,-0.391
09/07/2019,-0.399
10/07/2019,-0.39857
11/07/2019,-0.40486
12/07/2019,-0.4
15/07/2019,-0.401
16/07/2019,-0.40543
17/07/2019,-0.40114
18/07/2019,-0.40614
19/07/2019,-0.41429
22/07/2019,-0.40243
23/07/2019,-0.40714
24/07/2019,-0.417
25/07/2019,-0.42014
26/07/2019,-0.40114
29/07/2019,-0.40229
30/07/2019,-0.41743
31/07/2019,-0.41971
01/08/2019,-0.41529
02/08/2019,-0.41171
05/08/2019,-0.41343
06/08/2019,-0.416
07/08/2019,-0.42
08/08/2019,-0.42286
09/08/2019,-0.41714
12/08/2019,-0.41786
13/08/2019,-0.425
14/08/2019,-0.42586
15/08/2019,-0.42986
16/08/2019,-0.44271
19/08/2019,-0.44286
20/08/2019,-0.44714
21/08/2019,-0.45843
22/08/2019,-0.45471
23/08/2019,-0.44871
26/08/2019,.
27/08/2019,-0.44729
28/08/2019,-0.45486
29/08/2019,-0.45814
30/08/2019,-0.47257
02/09/2019,-0.48114
03/09/2019,-0.48186
04/09/2019,-0.48086
05/09/2019,-0.481
06/09/2019,-0.48229
09/09/2019,-0.48086
10/09/2019,-0.47186
11/09/2019,-0.46214
12/09/2019,-0.46571
13/09/2019,-0.42286
16/09/2019,-0.42171
17/09/2019,-0.431
18/09/2019,-0.421
19/09/2019,-0.41914
20/09/2019,-0.42271
23/09/2019,-0.42529
24/09/2019,-0.42314
25/09/2019,-0.42657
26/09/2019,-0.42871
27/09/2019,-0.43686
30/09/2019,-0.44071
01/10/2019,-0.44629
02/10/2019,-0.44871
03/10/2019,-0.44743
04/10/2019,-0.44286
07/10/2019,-0.442
08/10/2019,-0.443
09/10/2019,-0.44129
10/10/2019,-0.44257
11/10/2019,-0.44014
14/10/2019,-0.43686
15/10/2019,-0.435
16/10/2019,-0.43429
17/10/2019,-0.43957
18/10/2019,-0.43529
21/10/2019,-0.43214
22/10/2019,-0.43
23/10/2019,-0.432
24/10/2019,-0.43
25/10/2019,-0.43129
28/10/2019,-0.435
29/10/2019,-0.43586
30/10/2019,-0.43743
31/10/2019,-0.44
01/11/2019,-0.44129
04/11/2019,-0.44214
05/11/2019,-0.44471
06/11/2019,-0.446
07/11/2019,-0.43671
08/11/2019,-0.43729
11/11/2019,-0.43714
12/11/2019,-0.43757
13/11/2019,-0.437
14/11/2019,-0.43571
15/11/2019,-0.43657
18/11/2019,-0.43986
19/11/2019,-0.44743
20/11/2019,-0.448
21/11/2019,-0.44614
22/11/2019,-0.445
25/11/2019,-0.442
26/11/2019,-0.43529
27/11/2019,-0.43471
28/11/2019,-0.43443
29/11/2019,-0.434
02/12/2019,-0.434
03/12/2019,-0.45171
04/12/2019,-0.448
05/12/2019,-0.44943
06/12/2019,-0.44271
09/12/2019,-0.43857
10/12/2019,-0.43686
11/12/2019,-0.43643
12/12/2019,-0.43486
13/12/2019,-0.43729
16/12/2019,-0.43286
17/12/2019,-0.43571
18/12/2019,-0.43129
19/12/2019,-0.43171
20/12/2019,-0.42029
23/12/2019,-0.42729
24/12/2019,-0.42629
25/12/2019,.
26/12/2019,.
27/12/2019,-0.42029
30/12/2019,-0.41871
31/12/2019,-0.41429
01/01/2020,.
02/01/2020,-0.407
03/01/2020,-0.40986
06/01/2020,-0.41714
07/01/2020,-0.42471
08/01/2020,-0.41643
09/01/2020,-0.41571
10/01/2020,-0.42329
13/01/2020,-0.42414
14/01/2020,-0.42114
15/01/2020,-0.42143
16/01/2020,-0.41871
17/01/2020,-0.424
20/01/2020,-0.42014
21/01/2020,-0.42
22/01/2020,-0.41957
23/01/2020,-0.41886
24/01/2020,-0.42386
27/01/2020,-0.429
28/01/2020,-0.42243
29/01/2020,-0.42243
30/01/2020,-0.42143
31/01/2020,-0.41643
03/02/2020,-0.423
04/02/2020,-0.42643
05/02/2020,-0.42657
06/02/2020,-0.42329
07/02/2020,-0.42314
10/02/2020,-0.425
11/02/2020,-0.43114
12/02/2020,-0.43271
13/02/2020,-0.43429
14/02/2020,-0.43557
17/02/2020,-0.43371
18/02/2020,-0.43343
19/02/2020,-0.43329
20/02/2020,-0.44043
21/02/2020,-0.44086
24/02/2020,-0.44086
25/02/2020,-0.45029
26/02/2020,-0.45571
27/02/2020,-0.45957
28/02/2020,-0.47129
02/03/2020,-0.49443
03/03/2020,-0.48714
04/03/2020,-0.49157
05/03/2020,-0.49657
06/03/2020,-0.51829
09/03/2020,-0.526
10/03/2020,-0.50957
11/03/2020,-0.53914
12/03/2020,-0.52143
13/03/2020,-0.42729
16/03/2020,-0.41971
17/03/2020,-0.39543
18/03/2020,-0.38514
19/03/2020,-0.37657
20/03/2020,-0.353
23/03/2020,-0.31
24/03/2020,-0.31686
25/03/2020,-0.30771
26/03/2020,-0.29571
27/03/2020,-0.28914
30/03/2020,-0.26471
31/03/2020,-0.25471
01/04/2020,-0.24729
02/04/2020,-0.24114
03/04/2020,-0.23243
06/04/2020,-0.23157
07/04/2020,-0.23343
08/04/2020,-0.22229
09/04/2020,-0.21243
10/04/2020,.
13/04/2020,.
14/04/2020,-0.21857
15/04/2020,-0.21686
16/04/2020,-0.19257
17/04/2020,-0.18214
20/04/2020,-0.16714
21/04/2020,-0.15757
22/04/2020,-0.14243
23/04/2020,-0.14757
24/04/2020,-0.152
27/04/2020,-0.17357
28/04/2020,-0.16457
29/04/2020,-0.174
30/04/2020,-0.185
01/05/2020,-0.17071
04/05/2020,-0.17414
05/05/2020,-0.20486
06/05/2020,-0.217
07/05/2020,-0.24243
08/05/2020,.
11/05/2020,-0.22457
12/05/2020,-0.23071
13/05/2020,-0.24329
14/05/2020,-0.258
15/05/2020,-0.263
18/05/2020,-0.26586
19/05/2020,-0.29186
20/05/2020,-0.30886
21/05/2020,-0.31086
22/05/2020,-0.32314
25/05/2020,.
26/05/2020,-0.322
27/05/2020,-0.33471
28/05/2020,-0.34714
29/05/2020,-0.34657
01/06/2020,-0.35
02/06/2020,-0.367
03/06/2020,-0.36129
04/06/2020,-0.35471
05/06/2020,-0.37843
08/06/2020,-0.381
09/06/2020,-0.37886
10/06/2020,-0.37171
11/06/2020,-0.37743
12/06/2020,-0.39229
15/06/2020,-0.39414
16/06/2020,-0.40029
17/06/2020,-0.40743
18/06/2020,-0.40771
19/06/2020,-0.41457
22/06/2020,-0.40971
23/06/2020,-0.40571
24/06/2020,-0.40143
25/06/2020,-0.38571
26/06/2020,-0.39186
29/06/2020,-0.42829
30/06/2020,-0.422
01/07/2020,-0.41129
02/07/2020,-0.39886
03/07/2020,-0.42329
06/07/2020,-0.43514
07/07/2020,-0.42786
08/07/2020,-0.43157
09/07/2020,-0.43929
10/07/2020,-0.43814
13/07/2020,-0.44114
14/07/2020,-0.43914
15/07/2020,-0.45471
16/07/2020,-0.45171
17/07/2020,-0.44414
20/07/2020,-0.44114
21/07/2020,-0.445
22/07/2020,-0.43643
23/07/2020,-0.437
24/07/2020,-0.43543
27/07/2020,-0.444
28/07/2020,-0.44571
29/07/2020,-0.44529
30/07/2020,-0.44057
31/07/2020,-0.44471
03/08/2020,-0.45157
04/08/2020,-0.45771
05/08/2020,-0.46943
06/08/2020,-0.46857
07/08/2020,-0.47086
10/08/2020,-0.47543
11/08/2020,-0.49671
12/08/2020,-0.50186
13/08/2020,-0.505
14/08/2020,-0.51343
17/08/2020,-0.513
18/08/2020,-0.51314
19/08/2020,-0.51471
20/08/2020,-0.51486
21/08/2020,-0.515
24/08/2020,-0.51243
25/08/2020,-0.51657
26/08/2020,-0.513
27/08/2020,-0.51029
28/08/2020,-0.50871
31/08/2020,.
01/09/2020,-0.50586
02/09/2020,-0.50457
03/09/2020,-0.50114
04/09/2020,-0.50671
07/09/2020,-0.51314
08/09/2020,-0.51614
09/09/2020,-0.51786
10/09/2020,-0.512
11/09/2020,-0.50743
14/09/2020,-0.51043
15/09/2020,-0.51314
16/09/2020,-0.52129
17/09/2020,-0.51843
18/09/2020,-0.52186
21/09/2020,-0.51729
22/09/2020,-0.51914
23/09/2020,-0.51843
24/09/2020,-0.51671
25/09/2020,-0.51329
28/09/2020,-0.51657
29/09/2020,-0.51157
30/09/2020,-0.51971
01/10/2020,-0.52529
02/10/2020,-0.52771
05/10/2020,-0.52857
06/10/2020,-0.52657
07/10/2020,-0.52057
08/10/2020,-0.51986
09/10/2020,-0.52286
12/10/2020,-0.52743
13/10/2020,-0.53014
14/10/2020,-0.52929
15/10/2020,-0.53229
16/10/2020,-0.54029
19/10/2020,-0.53586
20/10/2020,-0.53314
21/10/2020,-0.51971
22/10/2020,-0.53071
23/10/2020,-0.52686
26/10/2020,-0.52771
27/10/2020,-0.53043
28/10/2020,-0.52557
29/10/2020,-0.52957
30/10/2020,-0.52971
02/11/2020,-0.53529
03/11/2020,-0.535
04/11/2020,-0.54486
05/11/2020,-0.53657
06/11/2020,-0.53843
09/11/2020,-0.54143
10/11/2020,-0.53686
11/11/2020,-0.53857
12/11/2020,-0.53286
13/11/2020,-0.53857
16/11/2020,-0.53971
17/11/2020,-0.54629
18/11/2020,-0.54543
19/11/2020,-0.54329
20/11/2020,-0.54386
23/11/2020,-0.54271
24/11/2020,-0.54814
25/11/2020,-0.54429
26/11/2020,-0.54643
27/11/2020,-0.54529
30/11/2020,-0.55157
01/12/2020,-0.55043
02/12/2020,-0.54843
03/12/2020,-0.55414
04/12/2020,-0.55286
07/12/2020,-0.55614
08/12/2020,-0.56843
09/12/2020,-0.56857
10/12/2020,-0.56443
11/12/2020,-0.57229
14/12/2020,-0.56543
15/12/2020,-0.568
16/12/2020,-0.56586
17/12/2020,-0.56914
18/12/2020,-0.56829
21/12/2020,-0.56829
22/12/2020,-0.573
23/12/2020,-0.57386
24/12/2020,-0.56357
25/12/2020,.
28/12/2020,.
29/12/2020,-0.56186
30/12/2020,-0.56629
31/12/2020,-0.56629
01/01/2021,.
04/01/2021,-0.56257
05/01/2021,-0.55943
06/01/2021,-0.56671
07/01/2021,-0.56714
08/01/2021,-0.57086
11/01/2021,-0.56471
12/01/2021,-0.55914
13/01/2021,-0.55271
14/01/2021,-0.55314
15/01/2021,-0.55557
18/01/2021,-0.55529
19/01/2021,-0.55386
20/01/2021,-0.55157
21/01/2021,-0.548
22/01/2021,-0.545
25/01/2021,-0.55029
26/01/2021,-0.54557
27/01/2021,-0.54171
28/01/2021,-0.54329
29/01/2021,-0.54343
01/02/2021,-0.54329
02/02/2021,-0.546
03/02/2021,-0.55814
04/02/2021,-0.55729
05/02/2021,-0.55429
08/02/2021,-0.53786
09/02/2021,-0.544
10/02/2021,-0.54643
11/02/2021,-0.55014
12/02/2021,-0.55043
15/02/2021,-0.55129
16/02/2021,-0.54714
17/02/2021,-0.54771
18/02/2021,-0.55129
19/02/2021,-0.54971
22/02/2021,-0.54657
23/02/2021,-0.55
24/02/2021,-0.55429
25/02/2021,-0.55271
26/02/2021,-0.55171
01/03/2021,-0.55114
