,Date,ASML.AS,SONY,AKZA.AS,BAYN.DE,TSN,NTDOY,SQNXF,AMD,CSGN.SW,MUFG,ASML.AS_ret,SONY_ret,AKZA.AS_ret,BAYN.DE_ret,TSN_ret,NTDOY_ret,SQNXF_ret,AMD_ret,CSGN.SW_ret,MUFG_ret,port_ret
15,2011-05-13,33.062679290771484,27.57999992370605,35.24551773071289,41.501861572265625,16.027706146240234,27.8799991607666,16.270347595214847,8.899999618530273,24.130090713500977,4.679999828338623,-0.012930874715505247,-0.023294356451016185,0.0030957882569779827,0.00551249557141098,-0.01659142750545417,-0.02269605580602052,0.0,-0.003365195186300518,-0.013689787011452292,-0.03568061203623052,-0.011964002488359049
16,2011-05-16,33.599082946777344,27.81999969482422,35.08209228515625,41.63732528686523,16.010404586791992,28.1299991607666,16.270347595214847,8.670000076293945,23.90835380554199,4.679999828338623,0.01609364095894339,0.008664305926764815,-0.0046475556238121385,0.0032587240648958016,-0.001080061260435361,0.008927036876964944,0.0,-0.0261824342841126,-0.009231709517692366,0.0,-0.00041980528584835143
17,2011-05-17,32.77974319458008,28.06999969482422,34.414764404296875,40.63916778564453,16.053651809692386,28.440000534057614,16.270347595214847,8.539999961853027,23.817052841186523,4.650000095367432,-0.02468803427151256,0.008946203976193612,-0.019205138874211602,-0.0242646821134076,0.0026975532097819332,0.010960031045777807,0.0,-0.015107796258593709,-0.0038260994363485956,-0.006430833141383374,-0.0070918795863704085
18,2011-05-18,33.198257446289055,27.79999923706055,34.489669799804695,41.309364318847656,15.93256378173828,28.940000534057614,16.270347595214847,8.670000076293945,23.810531616210934,4.730000019073486,0.012686648912912712,-0.009665386249110064,0.0021741830081030145,0.016356887875628612,-0.007571299333660075,0.017428115943860956,0.0,0.015107796258593709,-0.00027384235797978107,0.01705796642790136,0.006330107048625045
19,2011-05-19,33.009628295898445,27.21999931335449,34.79610061645508,41.2166748046875,16.053651809692386,28.3700008392334,16.270347595214847,8.640000343322754,23.72575378417969,4.619999885559082,-0.005698102534139604,-0.021084021255178165,0.00884547614317377,-0.002246310476543112,0.007571299333660075,-0.01989246125481836,0.0,-0.0034661770398205505,-0.0035668719673762617,-0.023530526213405567,-0.006306769526444778
20,2011-05-20,32.95068359375,27.04999923706055,34.38072967529297,40.61066055297852,16.226654052734375,28.170000076293945,16.270347595214847,8.619999885559082,23.810531616210934,4.519999980926514,-0.0017872783239099022,-0.0062649949098432245,-0.012009105690935495,-0.014812295406832376,0.010718851313419542,-0.007074693805858345,0.0,-0.0023175511530002524,0.0035668719673762617,-0.02188269069854365,-0.005186288670812745
21,2011-05-23,32.13723373413086,26.59000015258789,33.437618255615234,39.79074096679688,16.122846603393555,27.540000915527344,16.270347595214847,8.489999771118164,23.49749183654785,4.46999979019165,-0.02499671977958995,-0.01715176609423219,-0.027814662293490056,-0.020396361136836294,-0.006417892304269035,-0.022618058052564116,0.0,-0.015196098035128447,-0.013234302589471003,-0.01112362793585664,-0.015894948822143772
22,2011-05-24,31.600831985473636,27.899999618530273,33.63168716430664,40.075927734375,16.04500389099121,28.09000015258789,16.270347595214847,8.390000343322754,23.43227577209473,4.46999979019165,-0.016831838449274716,0.04809146416109744,0.0057871316574535925,0.0071416019803409725,-0.004839792721755387,0.01977412000420209,0.0,-0.01184841196467934,-0.0027793066003369837,0.0,0.004449496806704767
23,2011-05-25,31.771770477294922,27.649999618530273,33.502307891845696,39.747962951660156,15.828765869140625,28.40999984741211,16.270347595214847,8.430000305175781,23.77140235900879,4.550000190734863,0.005394725788357313,-0.009000960982599615,-0.003854364171998359,-0.008217254892795012,-0.013568607732792337,0.011327543946915153,0.0,0.004756246815338816,0.014368898151237985,0.017738913194123018,0.0018945140115786963
24,2011-05-26,31.488832473754886,27.209999084472656,33.6248779296875,39.00647354125977,15.993112564086914,28.770000457763672,16.270347595214847,8.479999542236326,23.99965667724609,4.539999961853027,-0.008945216358692942,-0.016041195023539512,0.003651878819590504,-0.01883097269552536,0.010329255484764044,0.012592002979427974,0.0,0.00591358760732108,0.009556248485621754,-0.00220027123176858,-0.00039746819328010383
25,2011-05-27,31.447568893432614,26.85000038146973,33.53635787963867,39.405738830566406,16.071125030517578,28.649999618530273,15.188763618469238,8.489999771118164,23.93444633483887,4.610000133514403,-0.0013112788573370615,-0.013318683986118351,-0.0026360474235094244,0.010183840702720381,0.004866020602114496,-0.004179763628678668,-0.06878836632730012,0.0011785775420194433,-0.002720834584921672,0.015300882319626563,-0.006142565364138442
26,2011-05-30,31.683349609375,26.85000038146973,33.48868942260742,39.79786682128906,16.071125030517578,28.649999618530273,15.188763618469238,8.489999771118164,23.83662033081055,4.610000133514403,0.007469614503256228,0.0,-0.001422407502477796,0.00990185210367489,0.0,0.0,0.0,0.0,-0.004095623045575536,0.0,0.0011853436058877787
27,2011-05-31,31.836610794067386,26.739999771118164,34.156009674072266,40.60352325439453,16.487199783325195,28.899999618530273,15.188763618469238,8.680000305175781,23.882272720336914,4.570000171661377,0.004825616424490864,-0.00410527204804545,0.01973079663176147,0.02004152910849122,0.025560123712377703,0.008688152072818145,0.0,0.022132590466493962,0.0019133890388212116,-0.008714643501689157,0.009007228190551997
28,2011-06-01,31.84250259399414,26.5,33.70318984985352,40.35398864746094,16.383182525634766,28.940000534057614,15.188763618469238,8.369999885559082,23.6735782623291,4.599999904632568,0.00018504654446616087,-0.009015830122090396,-0.013346062100116907,-0.006164601438753969,-0.006328956196456126,0.0013831577385561289,0.0,-0.03636769300212439,-0.008776871547818477,0.0065430402942214805,-0.00718887698301165
29,2011-06-02,31.2530460357666,26.540000915527344,33.14822006225586,39.30592346191406,15.698382377624512,28.54999923706055,15.543073654174805,8.239999771118164,23.6735782623291,4.570000171661377,-0.018685112368299617,0.001508330408016345,-0.016603465433156828,-0.0263150093294926,-0.04269767916305822,-0.013567830278202297,0.023059196369787927,-0.01565355468417584,0.0,-0.0065430402942214805,-0.011549816477280261
30,2011-06-03,31.05263328552246,26.3799991607666,33.03927230834961,39.519813537597656,15.394991874694824,28.29999923706055,15.543073654174805,7.96999979019165,23.35401725769043,4.550000190734863,-0.00643323188591749,-0.006046947924269741,-0.00329209789950502,0.005426922951146551,-0.01951542018590091,-0.008795131688895452,0.0,-0.03331584966709622,-0.013590570377339795,-0.004385967586168826,-0.00899482942639469
31,2011-06-06,30.89348030090332,25.76000022888184,33.335479736328125,40.10445022583008,15.195622444152832,27.920000076293945,15.543073654174805,7.800000190734862,23.12576103210449,4.400000095367432,-0.005138444547660548,-0.023783205354605652,0.008925363492200855,0.014685151664810547,-0.013034864309850569,-0.01351849706343744,0.0,-0.021560708328628664,-0.009821822260652091,-0.03352271228397674,-0.009676973899180031
32,2011-06-07,31.005474090576172,25.270000457763672,33.155029296875,39.95472717285156,15.108935356140135,28.170000076293945,15.543073654174805,7.710000038146973,22.949676513671875,4.5,0.003618604319910901,-0.01920497060630888,-0.005427868882613041,-0.0037403139126541696,-0.005721075029565981,0.008914303969858484,0.0,-0.01160556562576831,-0.007643351211020999,0.022472834177642564,-0.0018337402800519432
33,2011-06-08,30.675371170043945,25.25,32.702198028564446,39.44851684570313,15.273637771606445,26.26000022888184,15.543073654174805,7.619999885559082,22.59750747680664,4.5,-0.01070368185637438,-0.0007917837936397554,-0.013752124811039046,-0.01275054165701972,0.010842006577637786,-0.07021070700598342,0.0,-0.01174183784290328,-0.015464229583245892,0.0,-0.01245728999725677
34,2011-06-09,30.917051315307614,25.61000061035156,33.008621215820305,39.94046020507813,15.143613815307615,25.35000038146973,14.741211891174315,7.639999866485597,22.519248962402344,4.510000228881836,0.007847763600813629,0.014156768322612923,0.0093264826680719,0.012393399546379857,-0.00854940808220972,-0.03526813250533012,-0.05296801398968842,0.0026212310226600977,-0.0034691586482682446,0.002219807488164305,-0.005168926057679379
35,2011-06-10,30.174339294433594,25.01000022888184,32.600059509277344,39.61249542236328,14.840225219726562,25.290000915527344,14.741211891174315,7.5900001525878915,22.46707534790039,4.449999809265137,-0.024315983257055418,-0.02370717000284106,-0.01245466250221261,-0.00824524087523315,-0.020237498588245195,-0.002369648202274366,0.0,-0.006565974191377055,-0.002319533266788465,-0.013393150948057597,-0.011360886183408492
36,2011-06-13,30.02108192443848,25.09000015258789,32.460472106933594,39.7265739440918,15.28230094909668,24.790000915527344,14.741211891174315,7.539999961853027,22.46707534790039,4.5,-0.00509200527337228,0.0031936124188121084,-0.00429100756044809,0.0028757231779126258,0.029353943919844916,-0.019968713904618074,0.0,-0.006609434550760351,0.0,0.011173343459893292,0.0010635461687264146
37,2011-06-14,30.84042739868164,25.20000076293945,32.58303451538086,40.646297454833984,15.689717292785645,25.399999618530273,14.68526840209961,7.670000076293945,22.499685287475586,4.610000133514403,0.026926541504425305,0.004374658332799264,0.003768633023357726,0.022887415689008872,0.026310190201685568,0.02430877602758219,-0.0038022594558286826,0.01709444836563989,0.0014504022451746756,0.02415048919419216,0.014746929512803698
38,2011-06-15,30.180234909057614,24.8799991607666,32.242565155029304,40.090187072753906,15.247632026672365,24.670000076293945,14.703917503356935,7.5,22.284467697143555,4.5,-0.02163917027178419,-0.01277979065302004,-0.010504260436558166,-0.013776155360387676,-0.02858133421985043,-0.029161225372152266,0.0012691133276310218,-0.022413604783959595,-0.00961140192617016,-0.02415048919419216,-0.017134831889044366
39,2011-06-16,29.802978515625,24.79999923706055,32.014453887939446,40.87445068359375,15.672378540039062,24.270000457763672,14.703917503356935,7.190000057220459,22.1409912109375,4.489999771118164,-0.01257889820429936,-0.003220611732483558,-0.007099994015978606,0.019373597230471162,0.027475620200893225,-0.016346895034038855,0.0,-0.042211840850970184,-0.006459223543024972,-0.0022247459980224704,-0.004329299194745362
40,2011-06-17,29.36678504943848,24.920000076293945,31.82037925720215,41.03843688964844,15.759069442749025,23.76000022888184,14.703917503356935,7.0,21.93229866027832,4.460000038146973,-0.01474406324412314,0.004827074573558576,-0.0060805431497201745,0.0040039224593395595,0.0055162029175450655,-0.021237534472288377,0.0,-0.02678103063598125,-0.009470321413135974,-0.006703876193146163,-0.007067016915795188
41,2011-06-20,28.8009033203125,24.28000068664551,31.513957977294922,40.91722869873047,15.845747947692873,23.76000022888184,14.703917503356935,6.889999866485597,21.78230094909668,4.480000019073486,-0.01945752352265817,-0.026017702509216978,-0.009676383592118754,-0.002957898722932839,0.005485158872925666,0.0,0.0,-0.01583908340774376,-0.006862618036382884,0.004474276099262875,-0.0070851774818864845
42,2011-06-21,29.136892318725586,24.46999931335449,32.10637664794922,41.12399673461914,15.967103958129885,24.520000457763672,15.19808578491211,7.21999979019165,22.082300186157227,4.489999771118164,0.01159839656355155,0.007794854922282379,0.01862410179911489,0.0050405993471454025,0.007629407099480456,0.03148562560948376,0.03305552961085523,0.046783858197836814,0.013678634110215526,0.0022296000938832883,0.01779206073538493
43,2011-06-22,29.10741806030273,24.940000534057614,31.704627990722656,41.373531341552734,15.854411125183105,23.70000076293945,15.524426460266113,7.059999942779541,21.625782012939453,4.550000190734863,-0.001012090648751407,0.019025112271715106,-0.012591996251173132,0.006049523513368182,-0.00708283711628388,-0.0340140494043788,0.02124519944052894,-0.022409880445136476,-0.0208901764685816,0.013274624104356647,-0.0038406571004336422
44,2011-06-23,28.88342475891113,25.290000915527344,30.93515968322754,38.78545379638672,16.244489669799805,22.8799991607666,15.524426460266113,7.059999942779541,20.973615646362305,4.550000190734863,-0.007725165024694558,0.013936135217445855,-0.024569272760612382,-0.06459606260968398,0.02430598799443473,-0.035211950500808165,0.0,0.0,-0.03062096461043229,0.0,-0.012448129229435079
45,2011-06-24,29.10741806030273,25.6299991607666,31.139442443847656,38.55730438232422,16.383182525634766,22.78000068664551,15.524426460266113,6.9000000953674325,20.706228256225586,4.599999904632568,0.007725165024694558,0.01335441074876309,0.006581870558896696,-0.00589971397953537,0.008501598910517494,-0.004380141670307314,0.0,-0.022923617975689092,-0.01283071304303851,0.010929007880390307,0.00010578664546918581
46,2011-06-27,29.74403381347656,25.26000022888184,29.11704444885254,38.286376953125,16.426523208618164,22.60000038146973,15.524426460266113,6.920000076293945,20.62144660949707,4.639999866485597,0.021635509941714925,-0.014541381648412788,-0.06715153882136926,-0.007051420418429988,0.0026419443407261767,-0.007933065004075868,0.0,0.002894355230133927,-0.004102905180960015,0.008658054700508844,-0.0064950446860164044
47,2011-06-28,29.57309341430664,25.420000076293945,29.21237564086914,38.42184448242188,16.60856819152832,23.38999938964844,15.524426460266113,6.949999809265138,20.79100799560547,4.6599998474121085,-0.00576362613531467,0.006314142779259679,0.003268720201596853,0.0035320247971779573,0.011021421038482693,0.03435863134410422,0.0,0.00432585147812059,0.008188953553953215,0.004301077929863784,0.006954719698724432
48,2011-06-29,30.01518440246582,25.60000038146973,29.692441940307614,39.063514709472656,16.764593124389652,23.54999923706055,15.524426460266113,6.889999866485597,21.07796287536621,4.71999979019165,0.014838458702107538,0.007056097624034585,0.016300090494831387,0.01656273914165851,0.009350391960302407,0.006817233564310854,0.0,-0.008670566485265763,0.013707495880765475,0.012793339753170319,0.008875528063591532
49,2011-06-30,29.9444522857666,26.38999938964844,29.62093734741211,39.52694320678711,16.833934783935547,23.29999923706055,16.606008529663086,6.989999771118164,21.32578659057617,4.829999923706055,-0.0023593254868226055,0.030392761000416435,-0.002411079199803101,0.011793642157374773,0.0041276664374425565,-0.010672460238374981,0.06734990533007057,0.014409457853966412,0.011688897326814107,0.02303769672209177,0.014735716190317594
50,2011-07-01,30.62822151184082,26.56999969482422,29.68903541564941,39.69092559814453,16.92929458618164,23.149999618530273,16.606008529663086,7.110000133514403,21.86708068847656,4.980000019073486,0.02257778068081695,0.006797620898900014,0.0022963456224780465,0.004140041332893585,0.005648752064886686,-0.0064585637734029255,0.0,0.017021739092010657,0.02506536248765512,0.030583442997945465,0.010767252140418359
51,2011-07-04,31.05263328552246,26.56999969482422,29.4881591796875,40.23278045654297,16.92929458618164,23.149999618530273,16.606008529663086,7.110000133514403,21.78230094909668,4.980000019073486,0.013761757134875374,0.0,-0.006789000691092895,0.013559510369458128,0.0,0.0,0.0,0.0,-0.0038845840563910272,0.0,0.001664768275684958
52,2011-07-05,30.88758659362793,26.739999771118164,29.576679229736328,40.289817810058594,16.677909851074222,23.739999771118164,16.606008529663086,7.139999866485597,21.58013153076172,5.050000190734863,-0.00532923786313777,0.006377814828272488,0.002997387911559013,0.0014166796472760979,-0.01496044838832944,0.025166615486263755,0.0,0.004210495058450059,-0.009324702128453488,0.013958386189968808,0.0024512990741869523
53,2011-07-06,30.362966537475586,26.93000030517578,29.55965805053711,40.83167266845703,16.677909851074222,24.45000076293945,16.606008529663086,7.0,21.227962493896484,5.010000228881836,-0.017130715035706512,0.007080355041427122,-0.0005756589079433105,0.013359293917004411,0.0,0.02946886758461531,0.0,-0.01980260859668337,-0.016453756700276934,-0.00795232027477799,-0.0012006542972341273
54,2011-07-07,31.45935440063477,27.290000915527344,29.62093734741211,41.27371215820313,16.495874404907227,24.84000015258789,16.606008529663086,7.1500000953674325,21.13014030456543,5.130000114440918,0.035472716350877675,0.0132794501126412,0.0020709260649991457,0.010767716676474137,-0.010974766814138004,0.01582501608315967,0.0,0.0212022209887055,-0.004618826471259663,0.023669720709079467,0.010669417370053913
55,2011-07-08,30.911163330078125,27.10000038146973,29.53242492675781,40.91722869873047,16.16647720336914,25.34000015258789,16.606008529663086,6.949999809265138,20.764923095703125,5.050000190734863,-0.017578984664408548,-0.006986626306306309,-0.002992644316758497,-0.008674573892181847,-0.02017052374865047,0.019928917706506954,0.0,-0.028370737911183497,-0.017435298148588796,-0.015717400434301476,-0.009799787171587249
56,2011-07-11,31.23536491394043,26.86000061035156,29.27025985717773,39.9903678894043,15.967103958129885,24.84000015258789,16.606008529663086,6.760000228881836,20.177978515625,4.940000057220459,0.010433552252701705,-0.008895528143499032,-0.008916831182129936,-0.022912591578632124,-0.012409186679390949,-0.019928917706506954,0.0,-0.027718708219703236,-0.028673336278872696,-0.022022938273627668,-0.01410444858096609
57,2011-07-12,30.298126220703125,26.6200008392334,28.80039405822754,39.698055267333984,16.149139404296875,24.649999618530273,16.606008529663086,6.429999828338622,19.92363166809082,4.920000076293945,-0.030465074028943384,-0.008975369325141092,-0.01618290897443897,-0.007336421567568419,0.011336157441155681,-0.007678378194853952,0.0,-0.050048412360552685,-0.01268528904839794,-0.004056796771803928,-0.012609249283054468
58,2011-07-13,29.46698760986328,27.059999465942386,28.88552665710449,39.505558013916016,16.09713363647461,24.88999938964844,16.606008529663086,6.480000019073486,20.17145347595215,5.0,-0.02781529704859409,0.01639375851319924,0.0029515923340324157,-0.004860829562307156,-0.003225539450463444,0.009689206844287757,0.0,0.0077460017550432525,0.012361862451904848,0.016129366422984237,0.0029370122260087062
59,2011-07-14,28.724273681640625,26.729999542236328,28.85488510131836,39.14193344116211,16.001777648925778,24.45000076293945,16.606008529663086,6.440000057220459,19.9497184753418,4.920000076293945,-0.02552803447291563,-0.01227008998122514,-0.001061355737840941,-0.009247012385698472,-0.005941402012573427,-0.017835844732593475,0.0,-0.006191964306195841,-0.011053378921971113,-0.016129366422984237,-0.010525844897399828
60,2011-07-15,28.52975273132324,27.03000068664551,28.599529266357425,39.5697135925293,15.97577667236328,23.88999938964844,16.606008529663086,6.429999828338622,19.64320182800293,4.940000057220459,-0.006795039963643834,0.011160872666082344,-0.0088890477497503,0.01086965854009403,-0.0016262020560606771,-0.02317031133564207,0.0,-0.0015540374488474118,-0.01548371621983824,0.004056796771803928,-0.003143102679580223
61,2011-07-18,28.47080993652344,26.690000534057614,28.35780143737793,39.71231460571289,15.74173069000244,23.68000030517578,16.606008529663086,6.179999828338622,18.730173110961914,4.869999885559082,-0.0020681485603089023,-0.012658402265360635,-0.008488083177916383,0.003597313797430335,-0.014758425233282857,-0.008829112886010293,0.0,-0.03965626785990217,-0.047595556648249104,-0.014271429187583617,-0.014472811202118362
62,2011-07-19,29.37267875671387,26.649999618530273,28.449726104736328,40.15435028076172,15.923768043518065,23.5,16.606008529663086,6.480000019073486,18.2932186126709,4.8400001525878915,0.031185598637210266,-0.0014998471282923198,0.003236357981792004,0.011069454053807437,0.011497646724309973,-0.007630401753182081,0.0,0.047402269614945425,-0.02360533529990949,-0.006179161340372552,0.006547658149030866
63,2011-07-20,29.502361297607425,26.71999931335449,28.694862365722656,39.8834228515625,15.863081932067873,23.1200008392334,19.18874931335449,6.5999999046325675,18.96494674682617,4.929999828338623,0.0044053558351606625,0.002623186672841449,0.008579561817827486,-0.0067700150412126625,-0.0038183201687633783,-0.016302341046915192,0.14455954453234332,0.018349121275146096,0.03606194360910031,0.01842420097988251,0.02061122384654106
64,2011-07-21,30.33349227905273,26.79999923706055,28.650604248046875,40.40389633178711,16.183815002441403,24.1200008392334,19.18874931335449,6.5,20.11927795410156,5.099999904632568,0.02778215367466519,0.002989536078287003,-0.001543561473176247,0.012965453986863551,0.020017150515601045,0.042343326549873606,0.0,-0.015267457681177321,0.059086090448783324,0.033901567795937115,0.018227425989565726
65,2011-07-22,30.48085975646973,26.82999992370605,28.45993232727051,40.37537384033203,15.819744110107422,23.729999542236328,19.06753921508789,7.75,20.11927795410156,5.179999828338623,0.004846479850105112,0.001118802545005959,-0.006677318780754504,-0.0007061834695867297,-0.02275288178729573,-0.01630135549590417,-0.006336762321887068,0.17589066646366414,0.0,0.015564502101345745,0.014464594910469275
66,2011-07-25,30.76969337463379,26.309999465942386,28.46334648132324,40.888710021972656,15.61170482635498,23.29999923706055,19.06753921508789,7.630000114440918,19.336685180664066,5.119999885559082,0.00943128655513581,-0.01957158684038074,0.00011995633871686451,0.012633945657293921,-0.013237844824806277,-0.018286723329695942,0.0,-0.01560498307008018,-0.03967437934962037,-0.011650606432454857,-0.009584093529589176
67,2011-07-26,30.922950744628906,26.399999618530273,28.54164886474609,41.56603240966797,15.733061790466307,22.649999618530273,19.03956413269043,7.6599998474121085,19.460594177246094,5.199999809265137,0.004968426542562909,0.0034149209491136645,0.0027472130185897115,0.01642931875188358,0.007743402398072252,-0.028293492740359305,-0.001468234789071765,0.00392410353723438,0.0063875312871806145,0.015504172207925215,0.003135736116313126
68,2011-07-27,30.58106803894043,25.60000038146973,28.37481689453125,41.01704025268555,15.26496410369873,22.170000076293945,19.03956413269043,7.510000228881836,19.08234214782715,5.099999904632568,-0.011117524799733047,-0.030771629315981652,-0.0058623614725812345,-0.01329570883330744,-0.030204070052680887,-0.02141980801757759,0.0,-0.01977646757942475,-0.019628196986595903,-0.019418067876816103,-0.01714938349346986
69,2011-07-28,29.83834648132324,25.07999992370605,28.94340705871582,40.53223037719727,15.17828369140625,19.450000762939453,19.03956413269043,7.420000076293945,18.782339096069336,5.079999923706055,-0.024586764975929043,-0.02052165366398162,0.019840419908539797,-0.011890126874249063,-0.005694572873188086,-0.1308929177794016,0.0,-0.012056428791492824,-0.0158463940350142,-0.003929274458886134,-0.020557771354360276
70,2011-07-29,29.4552001953125,25.10000038146973,29.069379806518555,39.87630081176758,15.22163200378418,19.950000762939453,19.03956413269043,7.3400001525878915,18.560606002807614,5.070000171661377,-0.012923889375820785,0.0007971486130387007,0.004342937224997012,-0.016315286593245215,0.0028518724981028143,0.02538207228831757,0.0,-0.010840204046526969,-0.011875640692089018,-0.001970395110546308,-0.00205513851937722
71,2011-08-01,29.213520050048828,25.06999969482422,28.37141418457031,38.55017471313477,15.1609468460083,19.6200008392334,19.03956413269043,7.21999979019165,18.560606002807614,5.190000057220459,-0.008238854071796808,-0.0011959613384799894,-0.02430328439215179,-0.03382155069489823,-0.003994739141579995,-0.016679684666851546,0.0,-0.016483939569558848,0.0,0.023392856741582868,-0.008132515713373433
72,2011-08-02,29.060264587402344,25.1299991607666,27.55429077148437,37.80868911743164,14.848883628845215,19.030000686645508,18.564043045043945,7.110000133514403,17.184539794921875,5.079999923706055,-0.005259854561743715,0.0023904181625669096,-0.02922382711254956,-0.019421685075886597,-0.020798149210509376,-0.03053277952127642,-0.025292596796765654,-0.015352661251859745,-0.0770312473585184,-0.02142246163103656,-0.02419448443575791
73,2011-08-03,28.647645950317386,24.979999542236328,26.54308891296387,37.18841171264648,15.004918098449707,19.100000381469727,18.564043045043945,7.1599998474121085,16.910629272460938,5.070000171661377,-0.014300488964595903,-0.005986831787597513,-0.037388859147052145,-0.016541747392900596,0.010453334679435322,0.0036716376344982926,0.0,0.007007697067849428,-0.016067755224431934,-0.001970395110546308,-0.007112340824534135
