Date,Open,High,Low,Close,Adj Close,Volume
2011-04-19,16.440000534057617,16.440000534057617,16.440000534057617,16.440000534057617,15.328622817993164,0
2011-04-20,16.440000534057617,16.440000534057617,16.440000534057617,16.440000534057617,15.328622817993164,0
2011-04-21,16.440000534057617,16.440000534057617,16.440000534057617,16.440000534057617,15.328622817993164,0
2011-04-25,16.309999465942383,16.309999465942383,16.299999237060547,16.309999465942383,15.207409858703613,2800
2011-04-26,16.309999465942383,16.309999465942383,16.309999465942383,16.309999465942383,15.207409858703613,0
2011-04-27,16.309999465942383,16.309999465942383,16.309999465942383,16.309999465942383,15.207409858703613,0
2011-04-28,16.309999465942383,16.309999465942383,16.309999465942383,16.309999465942383,15.207409858703613,0
2011-04-29,16.309999465942383,16.309999465942383,16.309999465942383,16.309999465942383,15.207409858703613,0
2011-05-02,16.309999465942383,16.309999465942383,16.309999465942383,16.309999465942383,15.207409858703613,0
2011-05-03,16.309999465942383,16.309999465942383,16.309999465942383,16.309999465942383,15.207409858703613,0
2011-05-04,17.270000457763672,17.270000457763672,17.270000457763672,17.270000457763672,16.102510452270508,100
2011-05-05,17.270000457763672,17.270000457763672,17.270000457763672,17.270000457763672,16.102510452270508,0
2011-05-06,17.270000457763672,17.270000457763672,17.270000457763672,17.270000457763672,16.102510452270508,0
2011-05-09,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,16.270347595214844,100
2011-05-10,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,16.270347595214844,0
2011-05-11,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,16.270347595214844,0
2011-05-12,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,16.270347595214844,0
2011-05-13,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,16.270347595214844,0
2011-05-16,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,16.270347595214844,0
2011-05-17,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,16.270347595214844,0
2011-05-18,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,16.270347595214844,0
2011-05-19,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,16.270347595214844,0
2011-05-20,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,16.270347595214844,0
2011-05-23,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,16.270347595214844,0
2011-05-24,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,16.270347595214844,0
2011-05-25,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,16.270347595214844,0
2011-05-26,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,16.270347595214844,0
2011-05-27,16.309999465942383,16.309999465942383,16.290000915527344,16.290000915527344,15.188763618469238,200
2011-05-31,16.290000915527344,16.290000915527344,16.290000915527344,16.290000915527344,15.188763618469238,0
2011-06-01,16.290000915527344,16.290000915527344,16.290000915527344,16.290000915527344,15.188763618469238,0
2011-06-02,16.670000076293945,16.670000076293945,16.670000076293945,16.670000076293945,15.543073654174805,100
2011-06-03,16.670000076293945,16.670000076293945,16.670000076293945,16.670000076293945,15.543073654174805,0
2011-06-06,16.670000076293945,16.670000076293945,16.670000076293945,16.670000076293945,15.543073654174805,0
2011-06-07,16.670000076293945,16.670000076293945,16.670000076293945,16.670000076293945,15.543073654174805,0
2011-06-08,16.670000076293945,16.670000076293945,16.670000076293945,16.670000076293945,15.543073654174805,0
2011-06-09,15.8100004196167,15.8100004196167,15.8100004196167,15.8100004196167,14.741211891174316,100
2011-06-10,15.8100004196167,15.8100004196167,15.8100004196167,15.8100004196167,14.741211891174316,0
2011-06-13,15.8100004196167,15.8100004196167,15.8100004196167,15.8100004196167,14.741211891174316,0
2011-06-14,15.75,15.75,15.75,15.75,14.68526840209961,200
2011-06-15,15.770000457763672,15.770000457763672,15.770000457763672,15.770000457763672,14.703917503356934,200
2011-06-16,15.770000457763672,15.770000457763672,15.770000457763672,15.770000457763672,14.703917503356934,0
2011-06-17,15.770000457763672,15.770000457763672,15.770000457763672,15.770000457763672,14.703917503356934,0
2011-06-20,15.770000457763672,15.770000457763672,15.770000457763672,15.770000457763672,14.703917503356934,0
2011-06-21,16.170000076293945,16.299999237060547,16.170000076293945,16.299999237060547,15.19808578491211,500
2011-06-22,16.649999618530273,16.649999618530273,16.649999618530273,16.649999618530273,15.524426460266113,100
2011-06-23,16.649999618530273,16.649999618530273,16.649999618530273,16.649999618530273,15.524426460266113,0
2011-06-24,16.649999618530273,16.649999618530273,16.649999618530273,16.649999618530273,15.524426460266113,0
2011-06-27,16.649999618530273,16.649999618530273,16.649999618530273,16.649999618530273,15.524426460266113,0
2011-06-28,16.649999618530273,16.649999618530273,16.649999618530273,16.649999618530273,15.524426460266113,0
2011-06-29,16.649999618530273,16.649999618530273,16.649999618530273,16.649999618530273,15.524426460266113,0
2011-06-30,17.809999465942383,17.809999465942383,17.809999465942383,17.809999465942383,16.606008529663086,400
2011-07-01,17.809999465942383,17.809999465942383,17.809999465942383,17.809999465942383,16.606008529663086,0
2011-07-05,17.809999465942383,17.809999465942383,17.809999465942383,17.809999465942383,16.606008529663086,0
2011-07-06,17.809999465942383,17.809999465942383,17.809999465942383,17.809999465942383,16.606008529663086,0
2011-07-07,17.809999465942383,17.809999465942383,17.809999465942383,17.809999465942383,16.606008529663086,0
2011-07-08,17.809999465942383,17.809999465942383,17.809999465942383,17.809999465942383,16.606008529663086,0
2011-07-11,17.809999465942383,17.809999465942383,17.809999465942383,17.809999465942383,16.606008529663086,0
2011-07-12,17.809999465942383,17.809999465942383,17.809999465942383,17.809999465942383,16.606008529663086,0
2011-07-13,17.809999465942383,17.809999465942383,17.809999465942383,17.809999465942383,16.606008529663086,0
2011-07-14,17.809999465942383,17.809999465942383,17.809999465942383,17.809999465942383,16.606008529663086,0
2011-07-15,17.809999465942383,17.809999465942383,17.809999465942383,17.809999465942383,16.606008529663086,0
2011-07-18,17.809999465942383,17.809999465942383,17.809999465942383,17.809999465942383,16.606008529663086,0
2011-07-19,17.809999465942383,17.809999465942383,17.809999465942383,17.809999465942383,16.606008529663086,0
2011-07-20,20.110000610351562,20.579999923706055,20.110000610351562,20.579999923706055,19.188749313354492,400
2011-07-21,20.579999923706055,20.579999923706055,20.579999923706055,20.579999923706055,19.188749313354492,0
2011-07-22,20.450000762939453,20.450000762939453,20.450000762939453,20.450000762939453,19.06753921508789,100
2011-07-25,20.450000762939453,20.450000762939453,20.450000762939453,20.450000762939453,19.06753921508789,0
2011-07-26,20.420000076293945,20.420000076293945,20.420000076293945,20.420000076293945,19.03956413269043,1600
2011-07-27,20.420000076293945,20.420000076293945,20.420000076293945,20.420000076293945,19.03956413269043,0
2011-07-28,20.420000076293945,20.420000076293945,20.420000076293945,20.420000076293945,19.03956413269043,0
2011-07-29,20.420000076293945,20.420000076293945,20.420000076293945,20.420000076293945,19.03956413269043,0
2011-08-01,20.420000076293945,20.420000076293945,20.420000076293945,20.420000076293945,19.03956413269043,0
2011-08-02,20.0,20.0,19.90999984741211,19.90999984741211,18.564043045043945,700
2011-08-03,19.90999984741211,19.90999984741211,19.90999984741211,19.90999984741211,18.564043045043945,0
2011-08-04,19.90999984741211,19.90999984741211,19.90999984741211,19.90999984741211,18.564043045043945,0
2011-08-05,19.90999984741211,19.90999984741211,19.90999984741211,19.90999984741211,18.564043045043945,0
2011-08-08,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,17.82744789123535,100
2011-08-09,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,17.82744789123535,0
2011-08-10,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,17.82744789123535,0
2011-08-11,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,17.82744789123535,0
2011-08-12,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,17.82744789123535,0
2011-08-15,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,17.82744789123535,0
2011-08-16,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,17.82744789123535,0
2011-08-17,22.079999923706055,22.079999923706055,22.079999923706055,22.079999923706055,20.58734703063965,100
2011-08-18,22.0,22.0,22.0,22.0,20.512758255004883,200
2011-08-19,22.0,22.0,22.0,22.0,20.512758255004883,0
2011-08-22,22.0,22.0,22.0,22.0,20.512758255004883,0
2011-08-23,22.0,22.0,22.0,22.0,20.512758255004883,0
2011-08-24,22.600000381469727,22.670000076293945,22.600000381469727,22.670000076293945,21.137462615966797,400
2011-08-25,22.469999313354492,22.469999313354492,22.469999313354492,22.469999313354492,20.950984954833984,200
2011-08-26,22.469999313354492,22.469999313354492,22.469999313354492,22.469999313354492,20.950984954833984,0
2011-08-29,22.469999313354492,22.469999313354492,22.469999313354492,22.469999313354492,20.950984954833984,0
2011-08-30,23.040000915527344,23.260000228881836,23.040000915527344,23.190000534057617,21.6223087310791,600
2011-08-31,23.190000534057617,23.190000534057617,23.190000534057617,23.190000534057617,21.6223087310791,0
2011-09-01,23.190000534057617,23.190000534057617,23.190000534057617,23.190000534057617,21.6223087310791,0
2011-09-02,23.190000534057617,23.190000534057617,23.190000534057617,23.190000534057617,21.6223087310791,0
2011-09-06,23.190000534057617,23.190000534057617,23.190000534057617,23.190000534057617,21.6223087310791,0
2011-09-07,23.190000534057617,23.190000534057617,23.190000534057617,23.190000534057617,21.6223087310791,0
2011-09-08,23.190000534057617,23.190000534057617,23.190000534057617,23.190000534057617,21.6223087310791,0
2011-09-09,20.09000015258789,20.09000015258789,19.969999313354492,19.969999313354492,18.61998748779297,200
2011-09-12,19.969999313354492,19.969999313354492,19.969999313354492,19.969999313354492,18.61998748779297,0
2011-09-13,19.969999313354492,19.969999313354492,19.969999313354492,19.969999313354492,18.61998748779297,0
2011-09-14,19.969999313354492,19.969999313354492,19.969999313354492,19.969999313354492,18.61998748779297,0
2011-09-15,19.079999923706055,19.079999923706055,19.079999923706055,19.079999923706055,17.79015350341797,100
2011-09-16,19.079999923706055,19.079999923706055,19.079999923706055,19.079999923706055,17.79015350341797,0
2011-09-19,19.079999923706055,19.079999923706055,19.079999923706055,19.079999923706055,17.79015350341797,0
2011-09-20,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,17.40787124633789,200
2011-09-21,17.75,17.75,17.75,17.75,16.550065994262695,100
2011-09-22,17.75,17.75,17.75,17.75,16.550065994262695,0
2011-09-23,17.75,17.75,17.75,17.75,16.550065994262695,0
2011-09-26,17.75,17.75,17.75,17.75,16.550065994262695,0
2011-09-27,17.75,17.75,17.75,17.75,16.550065994262695,0
