,VaR,ES,Loss,Date
867,4.497389862723159,5.750171154564057,1.9244477441885075,2014-12-10
868,4.494819668441366,5.7476132664642865,0.1965313341917668,2014-12-11
869,4.489636740868371,5.741065559548503,1.261308259013883,2014-12-12
870,4.478748581908726,5.727311931204242,1.939945052778298,2014-12-15
871,4.481707544194996,5.731383981992426,0.7902599171510577,2014-12-16
872,4.481508903881543,5.7310833398306045,-1.2759681758657289,2014-12-17
873,4.474669048294649,5.7221970457257285,-2.4201070371177487,2014-12-18
874,4.475088899026621,5.721911158648928,-1.255777916870678,2014-12-19
875,4.476801367892557,5.723675373060617,0.0816554905367733,2014-12-22
876,4.477618718674916,5.724996852223175,-0.3785632042548437,2014-12-24
877,4.480994538877288,5.72983553734578,0.0181862843996694,2014-12-29
878,4.478874723806557,5.727176782393026,1.0399959786358548,2014-12-30
879,4.459272148237022,5.702108892067315,2.838469333635945,2015-01-05
880,4.450248827402476,5.691316207835348,1.7928829991876725,2015-01-06
881,4.447449286539569,5.68834577551718,-0.6413104674944855,2015-01-07
882,4.440005034112153,5.678408127274236,-2.152750462802997,2015-01-08
883,4.441211088981656,5.679274687921056,0.7847461271014237,2015-01-09
884,4.4395239785850205,5.677458474015999,0.7737777013380074,2015-01-13
885,4.438211508938875,5.675811516021268,0.7178258627459186,2015-01-14
886,4.437393095627786,5.675166600453135,0.2046906032241083,2015-01-15
887,4.435305177288532,5.672457960231584,-1.261269745927449,2015-01-16
888,4.435374300084248,5.672341934887627,-0.9025711539530388,2015-01-20
889,4.434887398848283,5.671530305938189,-0.3452884841279648,2015-01-21
890,4.432530996561663,5.6682295524169435,-1.3030315392239729,2015-01-22
891,4.43388203038303,5.669820227092201,-0.5573829533523008,2015-01-23
892,4.435652721979996,5.67186151668717,-0.2432586862636923,2015-01-26
893,4.435335595965611,5.671436855442459,0.6470019465793978,2015-01-27
894,4.432907117562246,5.668333212307275,0.9118054997491962,2015-01-28
895,4.449614547217178,5.68965007797032,-0.1096310771001642,2015-01-29
896,4.449518788321276,5.689489935331949,-0.060428024822702,2015-01-30
897,4.4525101070584014,5.693148532568574,-0.6418969341817168,2015-02-02
898,4.449765984938389,5.6893906951582025,-1.1985071469710546,2015-02-03
899,4.464095549722691,5.707003689095695,0.2314074605005587,2015-02-04
900,4.464741966449004,5.708310047064136,-0.6223249979395287,2015-02-05
901,4.465360700525213,5.709235426904826,-0.0183465004248941,2015-02-06
902,4.464864053889782,5.708824252012929,0.0653241328483698,2015-02-09
903,4.466797791641126,5.711139586753726,-0.4039035820229866,2015-02-10
904,4.462731819867178,5.705668044632498,-1.7339960011063345,2015-02-12
905,4.463244866740646,5.706041211434814,-0.7935918686307316,2015-02-13
906,4.478371100469751,5.724815582658861,-0.0864484485190483,2015-02-17
907,4.478273990908495,5.724871446573394,-0.2711290341664298,2015-02-18
908,4.478376462728393,5.725101816700894,-0.320257954228599,2015-02-19
909,4.480446252713119,5.727546356683296,-0.310012737479888,2015-02-20
910,4.480606195266732,5.727710978440302,-0.3467136628257191,2015-02-23
911,4.48621873497437,5.734559512851085,-0.513247757367756,2015-02-24
912,4.487873423069631,5.73634450771241,-0.2642709844618354,2015-02-25
913,4.4885309502306585,5.737431555397104,-0.471574665212239,2015-02-26
914,4.488769841166182,5.7376582672361,-0.1198644004854295,2015-02-27
915,4.489027194438859,5.738139296372713,-0.2212314550961973,2015-03-02
916,4.489561036147014,5.739211264395284,0.4469875279836017,2015-03-03
917,4.488941577122854,5.738855820860403,0.3215294819983079,2015-03-04
918,4.48854016160152,5.7387353369417085,-0.396886759460242,2015-03-05
919,4.489949275020607,5.740257388744693,0.5342977448082865,2015-03-06
920,4.488584014433009,5.738785984365478,0.2452117513063751,2015-03-09
921,4.481782051815951,5.729954153453884,1.5988835711836502,2015-03-10
