,VaR,ES,Loss,Date
0,0.0,0.0,0.0,0.0
1,3.8417875092417355,4.655334104991213,-0.4276482636512929,0.0
2,3.84309691116365,4.657220921344204,-0.4607080749540836,0.0
3,3.8436513106086228,4.6579490525082745,-0.2108750339924974,0.0
4,3.8440275360493485,4.658285663174606,0.2160669939821497,0.0
5,3.843839846013715,4.658396813190156,-0.185214416670113,0.0
6,3.843680866848757,4.658219535137157,0.159490114659846,0.0
7,3.8429446594367858,4.6573174208784405,-0.7364677141721764,0.0
8,3.8452120245243666,4.659654948337337,0.7850649490021784,0.0
9,3.8381758218999287,4.651060630831918,1.8114444558433,0.0
10,3.8385036545259177,4.651709079194679,-0.8560566725592887,0.0
11,3.8452311165070614,4.659476813552161,0.1587883980838417,0.0
12,3.8413242372935135,4.654896165578617,1.2058524866229263,0.0
13,3.8395103136912336,4.653229871191419,0.0912606554491125,0.0
14,3.8326479229313675,4.644749740644281,-2.3497744757583963,0.0
15,3.834410730865269,4.64641439228103,-0.6363544243007062,0.0
16,3.835923921539377,4.6480192690243465,-0.1092918469432218,0.0
17,3.835154801518472,4.64718192756184,-0.8949968095487736,0.0
18,3.8354605492687024,4.647551538129783,-0.2504639615763614,0.0
19,3.836191113722911,4.648345206903336,-0.4456467062116379,0.0
20,3.810675383785521,4.616311312866015,3.5348289292029644,0.0
21,3.807726567118385,4.614130982026157,-0.8017158362621531,0.0
22,3.8115054368136425,4.6183526491799025,-1.1460261142169934,0.0
23,3.813550504772724,4.620260980659065,1.1951497542132268,0.0
24,3.811331810187915,4.617948602108797,0.249439702557567,0.0
25,3.8085056565431827,4.614498528120495,0.928392825224834,0.0
26,3.804405729253494,4.609741109792964,1.5650103539593347,0.0
27,3.8032529991543322,4.6085749388464805,0.2320941165272796,0.0
28,3.8057199821094465,4.61134261783638,-1.4162997518999818,0.0
29,3.812480480872222,4.619026330290014,0.0378534634021746,0.0
30,3.8331155406305455,4.644006832621815,0.3500003073466298,0.0
31,3.865598136152843,4.68343937698676,1.9957898720867988,0.0
